Row,Load_F1,Load_F2,Load_F3,RT_F1,RT_F2,RT_F3,Util_F1,Util_F2,Util_F3,Cold_F1,Cold_F2,Cold_F3
row_sim_5117,46.63734795527475,24.345292293076337,43.442125666290885,0.6298142280488921,0.6741648391713473,0.4233335585669481,0.14823934991381432,0.16185761433286186,0.2444607406631397,0.2085247302638607,0.27363454908365087,0.0857797760733492
row_sim_5118,5.556490240990591,43.51724434992123,30.739087070278874,1.1200610326192117,0.4936990180521352,0.4510514575165428,0.10719776380153738,0.30406189555125723,0.3561537264664696,0.6709252806813782,0.12324737719384253,0.1073727681282643
row_sim_5119,54.02768420106392,11.34448511377519,6.605896874601338,0.5163678670964852,0.8796628450372114,0.39797085776781155,0.29996276892801105,0.19516385618835508,0.49267701794956503,0.1252132499289167,0.48,0.11117533718689789
row_sim_5120,11.813406894167704,4.760593266600329,58.81002492466154,0.756511931884871,0.8946779565708696,0.4139422679142456,0.2553381920470528,0.2153302265788205,0.3797688675019517,0.3750546408276264,0.5139178844815588,0.06229577635241438
row_sim_5121,7.4152547233811825,12.091014188401898,48.590660549219535,0.9741208534711845,0.674321807555212,0.43443231627207013,0.16964038088194508,0.30625246659525285,0.381172321128653,0.5491405905685324,0.3059036144578313,0.07452959780212759
row_sim_5122,14.842926022322107,13.376485744422743,40.35497133544067,0.8243220776862009,0.7391049635794601,0.4549925713442685,0.19142264237952503,0.23205445544554457,0.3389902418328384,0.390917944971999,0.3363624561859016,0.09074965331593116
row_sim_5123,23.955975564867746,50.136975270328726,38.31424727247264,0.7967744672732573,0.5640902812236891,0.4356771610565881,0.12487129083590752,0.17248608074296148,0.2462288098503195,0.35816448152562574,0.16315113719735877,0.09876899403731487
row_sim_5124,17.32847228921439,35.8955003734008,51.994374211796156,0.8630135491530321,0.579290200068171,0.42528492929661804,0.1228933005457926,0.19558936258034082,0.2571289793770618,0.42163303613327074,0.18865323435843054,0.07603338371558126
row_sim_5125,21.90075348512009,44.20141975537779,24.97918717361037,0.7921300285161609,0.5686347040716444,0.4528066469469595,0.14821591948764867,0.20403795097655847,0.28991120692805206,0.3544322344322344,0.16544273407710774,0.11755297880847661
row_sim_5126,32.607250196821056,44.0353166665043,3.67861591002514,0.8322408748826189,0.7320335821756644,0.27415228605358055,0.12571610439210693,0.14134282098776751,0.5886800604882264,0.3670447089699128,0.2751658901595369,0.026829268292682926
row_sim_5127,27.324223864384386,5.75805028375754,43.51408239110199,0.6157211538387704,0.9876229982602301,0.4381344941187803,0.2603974766929046,0.15547280223433968,0.3418818504333092,0.22130721863639735,0.5597938144329897,0.08611013679410733
row_sim_5128,36.48798559784908,19.64943314033724,4.6230767279004885,0.6634339284494949,0.8362707294638458,0.3452191619453703,0.2267789515646801,0.1837444851798919,0.5589858118759853,0.22649436047308097,0.39692511158869237,0.0712629137676576
row_sim_5129,55.55185759869357,18.934473046832338,16.55883780493458,0.5687217289673103,0.7140208066087306,0.4525522621240264,0.20397805663228435,0.19474668072664525,0.32111750205423173,0.15654232590368403,0.320934384764172,0.13379026730637422
row_sim_5130,6.1052480065091395,34.66232488533999,15.97592465060733,1.0593884130244822,0.5215125236986334,0.5012933032048229,0.1588447653429603,0.36790244700875685,0.4176273840022773,0.6159292035398231,0.13831544178364988,0.1614227992316354
