Row,Load_F1,Load_F2,Load_F3,RT_F1,RT_F2,RT_F3,Util_F1,Util_F2,Util_F3,Cold_F1,Cold_F2,Cold_F3
row_sim_1,0.1,0.1,0.1,0.3262069791121948,0.32209556919392257,0.23691634282560667,0.8980058842759071,0.9025728987993139,0.9797091646939465,0.10199411572409284,0.09708404802744425,0.020290835306053433
row_sim_2,0.2,0.1,0.2,0.36377848575335914,0.45302802244500195,0.2523363085401308,0.8646185010128292,0.7841702693714666,0.96575682382134,0.13217420661715057,0.21449950116395078,0.03407775020678246
row_sim_3,0.3,0.3,0.1,0.39286411564910356,0.38694307552168994,0.23577572954514314,0.8398099440013576,0.8460902628533642,0.980875691997987,0.15340234176141185,0.1471317573152587,0.019124308002013084
row_sim_4,0.5,0.2,0.4,0.43860230715612536,0.6527130690194449,0.2785014454172158,0.8027559579283717,0.616521596321235,0.9435862995298858,0.18133404340300893,0.37346033831499426,0.05591000671591672
row_sim_5,0.4,0.6,0.3,0.6142562644131139,0.49582818446988053,0.26241378535781174,0.655085281111813,0.7580059146599071,0.9580385058416983,0.3173259193731834,0.2065410293247697,0.04048050024683232
row_sim_6,0.8,0.5,0.5,0.6421192000339495,0.7916947146909176,0.2783550758403616,0.6504177109440268,0.5349837823525518,0.9448377187124349,0.2728451882845188,0.4042031291434633,0.049622654110732654
row_sim_7,1.0,0.8,0.6,0.9433070966860758,1.0261755335104823,0.28238920189996114,0.4622393197003442,0.41552396527865143,0.9367194702874864,0.36189936653448007,0.4363055289229786,0.03605648008068583
row_sim_8,0.5,1.2,0.9,1.1017683425833256,0.7299301394636345,0.3049374187909267,0.31925564207469975,0.6041336778064839,0.9193967568359017,0.5887166522520125,0.24864061886877067,0.053686103262265604
row_sim_9,1.5,1.0,1.5,1.307164547808318,1.498035235675005,0.3794755757728914,0.2628278677588921,0.19222226709203247,0.8235262962766803,0.3777411958374978,0.5445743351775835,0.032546231990631044
row_sim_10,2.0,1.5,1.0,1.7886829694814945,1.9347033759668224,0.3424355240965481,0.10392307345040856,0.07533385232648662,0.8434221146085553,0.4082561799126104,0.5390796201607012,0.007756704346592253
row_sim_11,1.2,2.5,1.8,1.8684837011036457,1.5070544482486135,0.42055931828176324,0.06978227202332149,0.16479284702549576,0.7397151898734177,0.6258469878033757,0.3032181168057211,0.017230461589735045
row_sim_12,3.0,2.0,2.0,1.9199622430454943,2.11589878124933,0.4266270970479283,0.05473915379763101,0.04282805588710244,0.6782990283147007,0.3739350087768121,0.5500349895031491,0.0069392191288353815
row_sim_13,2.5,3.5,2.5,2.1323031399050443,1.9664689197507939,0.46414358617474394,0.03542427933414535,0.04495916128245764,0.6090177024226157,0.519493744544661,0.37665221529026116,0.006883549631708173
row_sim_14,4.0,3.0,3.5,1.932295309240368,2.052202753600121,0.5152777900403864,0.0437165669714617,0.04319563849863703,0.5069230539190765,0.37589821346166524,0.48361435365326416,0.009156396458948099
row_sim_15,3.5,4.5,4.0,2.0617067709864485,1.9413351131497114,0.5249606651489117,0.04026336654141818,0.0446091715819119,0.47045420476690153,0.4786233640329617,0.3701372563888678,0.009758602978941962
row_sim_16,5.0,4.0,4.5,1.9234479840876255,1.999109812588999,0.5257888051783302,0.040450520345648625,0.04448127727226601,0.44283121597096187,0.36517137096774194,0.4487435600883188,0.00867385309601404
row_sim_17,4.5,5.5,5.0,1.976351280984514,1.8994576445236677,0.5351651597668791,0.04272046032383246,0.04212354793182065,0.40861540311429084,0.441344614680997,0.35551614709725593,0.009230605058158148
row_sim_18,6.0,5.0,6.0,1.8592834547808936,1.931627611871319,0.5522772848282527,0.04447466077448231,0.04651480482223968,0.36134952004517223,0.3527253668763103,0.4193424094528641,0.011962119953480645
row_sim_19,6.5,6.5,6.0,1.9317467290162875,1.8840603271366734,0.5100033723844619,0.03826020468180214,0.04109389985178297,0.3733578144290734,0.3787668642037574,0.36563275434243175,0.00910828025477707
row_sim_20,7.0,7.0,7.0,1.840881720132881,1.7959986200591658,0.5370996937694493,0.04080103126779986,0.044620843105418244,0.3317159373408812,0.3600817438692098,0.3490845449649973,0.010120260235263193
row_sim_21,3.8810824403520185,2.222448276772659,4.3000597035613435,1.6817448687214047,1.9564986094463788,0.6103118048790586,0.07207328573353092,0.0563794068270845,0.4233525565234177,0.3226239850458555,0.5388745482705214,0.019670141367985148
row_sim_22,3.501971743843851,0.5161778720438652,4.879330640601942,0.9672281551092841,1.718158766073896,0.6372670663403183,0.2853153660911001,0.07534128218420598,0.40800275457131985,0.17601038450743756,0.7702026221692491,0.04814389072959632
row_sim_23,3.817641524852247,3.941018311120921,0.6841624817439521,2.413702608927006,2.4228884727032365,0.2694886013569298,0.009570222055613134,0.009467379403619502,0.8705401387512388,0.48735749315330235,0.4766413354927121,0.00013640703860319192
row_sim_24,2.279410392583057,1.8854502199512773,4.637486694800579,1.6545981438207196,1.7017304493389633,0.6827412937072344,0.09185361911725093,0.10281637601417513,0.37493579866461224,0.4148324410073369,0.4624531162716463,0.029287272918474116
row_sim_25,3.2371323443992894,4.122669985690608,2.244900284195289,2.2448584886398106,2.1207482847331507,0.406720939670258,0.02441556900439065,0.030525655034524445,0.6488552897212319,0.5057760314341847,0.3944232895221717,0.002906002011847547
row_sim_26,1.1748316728346457,2.795194695728382,0.36589541771566786,2.012385921168551,1.584344029344448,0.2531845219294011,0.04351059873558944,0.13389903861015798,0.9398621345376753,0.687227382357469,0.2857234233081745,0.0025572333170969315
row_sim_27,4.146774301363282,3.176738775654221,3.8025343134226004,1.9235005742591809,2.0315668061853325,0.5408798048421173,0.04448799871127101,0.04465944543765556,0.47950568231616464,0.375904969424334,0.4792241220812649,0.011323548625930926
row_sim_28,1.8049035422428485,4.854955220754771,4.470949550544878,1.9429707017412114,1.4619428843583475,0.5970526994892117,0.049168207024029575,0.08826297546082684,0.41587704245318213,0.6158095488622912,0.2332199043250974,0.02081647664582567
row_sim_29,3.9029983105151214,1.0134616038672395,2.360268968448819,1.320775948545674,1.9560331278038396,0.4442359673922465,0.16659233656669267,0.04213019450226082,0.6686715237947605,0.20460972850678733,0.7365399198353374,0.01985728701167652
row_sim_30,0.26682864064678247,0.8137329857343618,3.4310923185501503,1.2851970080988868,0.7008028780350505,0.3720359055768754,0.14795311703754035,0.6077093732667775,0.8303870670960111,0.7920315988322171,0.2918019935043118,0.042339751659797774
row_sim_31,3.7365726717436947,4.839173175549339,1.6628355227838523,2.356126520714913,2.2303154352444317,0.3393254681916973,0.01818032021530772,0.018811025116514477,0.719047619047619,0.5172413793103449,0.3983166960266197,0.0008517887563884157
row_sim_32,1.883775544872601,2.374301265815249,0.9878832274672142,2.1135170091731506,1.9888785335525392,0.3418373169991545,0.040416991860854054,0.05545486694368314,0.8263425484588497,0.5309377660289439,0.4176339836996789,0.003783969728242174
row_sim_33,0.6931114514105847,2.404739384818372,1.1732012778018766,1.6132372645293043,1.0419624119906472,0.3363944045310187,0.11142419601837672,0.3789531660862767,0.862264082064761,0.7191931708660333,0.2131944166699996,0.027888296674423843
row_sim_34,3.365579273678426,2.213901998418037,4.171757070486295,1.7211731397699421,1.910638117855386,0.613510587458928,0.07380813953488372,0.06070722600483198,0.43109928332983166,0.3550246127986553,0.50726468730259,0.01874496103198065
row_sim_35,3.516312254911133,1.5962148748411034,4.169686016906245,1.525287228557111,1.8960012209602837,0.622464854197703,0.10273882154081822,0.06389001213101496,0.4342821450878915,0.29282868525896416,0.5875238701464036,0.024689841542808007
row_sim_36,4.03358356960917,1.9680179761993637,1.4772241144547085,1.8831469283270321,2.2474117443937653,0.3580886842279062,0.04637713395985097,0.02200114788597666,0.751481072396827,0.30653894210745525,0.6306404942519747,0.0031697581591922986
row_sim_37,3.4283527446761286,0.7417747938660836,1.0395456022517862,1.1095659304795678,1.7996475193041785,0.32213967742640137,0.2906239065281222,0.055039414414414414,0.8613866321088571,0.17573780499437228,0.7809765488274414,0.018374889386289107
row_sim_38,0.0864432352674773,3.945275668635585,3.341011740130559,1.5669691168841944,0.5096690400359574,0.43523549358853114,0.015517241379310345,0.655635096135827,0.7340809146877748,0.9673617407071623,0.0728520026887035,0.06645281645281645
