Row,Load_F1,Load_F2,RT_F1,RT_F2,Util_F1,Util_F2,Cold_F1,Cold_F2
row_sim_1,0.2,0.2,0.21244662902127529,0.21214937447453114,0.9989780275932549,0.9992563212692117,0.001021972406745018,0.0007436787307882995
row_sim_2,0.4,0.1,0.21184649164211877,0.21284881366361214,0.9994989352373794,0.9985022466300549,0.0005010647626205688,0.0014977533699450823
row_sim_3,0.1,0.4,0.2126260439467846,0.21198566001425762,0.9985163204747775,0.9994977398292315,0.001483679525222552,0.0005022601707684581
row_sim_4,0.7,0.7,0.2117144593899376,0.2117845966825442,0.9997158283603297,0.999713672154617,0.0002841716396703609,0.0002863278453829635
row_sim_5,0.5,1.0,0.2118645926972936,0.21174951235433415,0.9995996396757081,0.9997499624943742,0.0004003603242918627,0.00025003750562584387
row_sim_6,1.5,1.0,0.21154714723106607,0.21177194762697368,0.9998333722131503,0.9997486426704203,0.00016662778684973506,0.00025135732957973054
row_sim_7,2.0,0.9,0.21154925868693594,0.21171106624016536,0.9998243456876866,0.9997789566755084,0.0001756543123133673,0.00022104332449160034
row_sim_8,0.9,2.0,0.2115803941155316,0.21164131809346334,0.9997788344575915,0.9998494882600842,0.00022116554240849277,0.00015051173991571343
row_sim_9,2.5,1.8,0.21150257962289673,0.21171175463683098,0.9998600587753144,0.9997503882848902,0.00013994122468563203,0.00024961171510982916
row_sim_10,1.8,2.5,0.211529244726463,0.21162430302203222,0.9998051279196013,0.9998604437887517,0.0001948720803986526,0.00013955621124823062
row_sim_11,3.0,3.5,0.2116142167712149,0.21166146257655435,0.9997407143320153,0.9998138495904692,0.00025928566798470216,0.00018615040953090097
row_sim_12,4.5,4.5,0.2123337542740851,0.2123198313236831,0.9990996038256833,0.9991403954181076,0.0009003961743166993,0.0008396137776622753
row_sim_13,3.0,5.0,0.21191416363105442,0.21186896485626555,0.9994111349036403,0.9996328283392666,0.000588865096359743,0.00035120767548410786
row_sim_14,6.0,5.0,0.21339314754584363,0.21386778088369413,0.9980514705882353,0.9977412776035613,0.001948529411764706,0.0022367930527839304
row_sim_15,8.0,8.0,0.22465281980100868,0.224681840817292,0.9873850459816074,0.9874352253856465,0.01251574464682008,0.012464736599907966
row_sim_16,11.620642925911651,6.6112326742931815,0.22830400236969461,0.24068995442775717,0.9842043222003929,0.9722069496371234,0.01576424361493124,0.027602892255244274
row_sim_17,12.886038902675168,10.475652034437491,0.3148693490691962,0.33306039902846374,0.9065800457300476,0.8896759104577348,0.08076307558012658,0.09904702390251523
row_sim_18,1.4579513509203605,14.635554156969501,0.23571621456050346,0.21408812881184583,0.976893035365589,0.9974775012942951,0.023106964634410934,0.0024233612019871563
row_sim_19,11.429038544755777,11.80166136389046,0.3163739078352427,0.31273849506747176,0.9053675185892487,0.9086827231729652,0.08506439339993083,0.08239493561046798
row_sim_20,1.9652988084994107,6.783269771538728,0.21253988948924685,0.21185181976975728,0.9988503205836834,0.9996252552141214,0.001149679416316604,0.0003618225518827695
row_sim_21,5.593430462277089,13.905136583286597,0.25813350442079913,0.23093703048447867,0.9559104322166291,0.9819371874824429,0.04392056107214777,0.017782896954714012
row_sim_22,9.675783545205935,12.350286118398909,0.2990493468452294,0.28225642526606903,0.919765433221202,0.9358807249352736,0.07582130271683528,0.059579334870172806
row_sim_23,6.6790422724686,3.447218890682414,0.21262531326893228,0.21388188104253106,0.9988177519097854,0.9976487876561352,0.001167091063417,0.002321822189566495
row_sim_24,8.341042565886731,1.004067978757421,0.21169453461071921,0.21394975691496917,0.9996637562905594,0.9976808905380334,0.0003138274621445624,0.002319109461966605
row_sim_25,12.423086021289102,9.49338276687487,0.27807088977559236,0.29612580384493614,0.9402061130456192,0.9222281462249936,0.05604434277670245,0.07391687540588181
row_sim_26,11.383411714276338,5.350163223541531,0.22219457683241856,0.23397886069841012,0.9898311053720524,0.9785884716815271,0.010036831061350863,0.02131801199334401
row_sim_27,14.561935464703804,13.402160763766855,0.43309284071661514,0.44303325633290214,0.7850715785823009,0.7738461538461539,0.13572638128618122,0.14664254549324252
row_sim_28,11.68683328125274,2.959848682386915,0.21490444148880813,0.22495235983162004,0.9966264516290853,0.9869713270493017,0.0033108430108605685,0.012881255552265325
row_sim_29,7.027479005719161,0.7048662985190702,0.21160100546028068,0.21313781266560153,0.9997578026091264,0.9983635173467161,0.0002311884185611273,0.0016364826532838752
row_sim_30,2.3566279064098397,10.261581850974697,0.21897631823504937,0.21327308119881008,0.992756344905296,0.9982301755075955,0.007189998390298868,0.0016960818052209822
row_sim_31,11.184194230821866,14.51427049989144,0.38952689720003986,0.3571543803985859,0.8370226895406752,0.8654494729221479,0.13320638164464366,0.1019424383649365
row_sim_32,4.921089104165371,5.58837260522129,0.2133586164872367,0.213203868851198,0.9981082747040194,0.9983381803074366,0.0018917252959806152,0.0016429353778751369
row_sim_33,7.069859378573328,2.8825968183100708,0.21218826206441843,0.2132313743175946,0.999211878122581,0.9983071927036551,0.0007740482724649919,0.0016928072963449182
row_sim_34,1.992326504765301,7.161788647077709,0.212726709739294,0.21183687224262096,0.9987521375421732,0.9996171711500179,0.0012478624578268706,0.0003700678883160635
row_sim_35,3.4422947683107172,10.06371922050353,0.22096255600202558,0.214803957271273,0.9908661417322835,0.9967962895939733,0.009094488188976377,0.0031366871757751236
row_sim_36,6.585421187141344,12.49853903106467,0.25233283624098585,0.2335338418166033,0.961562915438414,0.9794492270524014,0.038180294228156886,0.020199394476895317
row_sim_37,10.518963274933624,4.719881288661513,0.2174387219870911,0.2246191246465529,0.9942400648354511,0.9874122253502896,0.005687574170019393,0.012555415331844805
row_sim_38,12.492284030858256,12.081227144577188,0.34529461603959744,0.3481953063707468,0.8812724190941701,0.8770679820554981,0.1018595450049456,0.10480749643511916
row_sim_39,5.842801766501108,4.360505153757149,0.21258756453443503,0.2132125441911359,0.9988281386644279,0.9983188175683564,0.0011718613355721132,0.0016344829196534897
row_sim_40,10.253307784425884,2.1392996299591815,0.21280008053831562,0.21781138401295566,0.9985874342009948,0.9940022127758691,0.0013401265272613126,0.005997787224130903
row_sim_41,3.038627627002869,0.1600659327775324,0.21148631948148347,0.21236423166767235,0.9998849686950521,0.999025974025974,0.00011503130494798942,0.000974025974025974
row_sim_42,11.81451944365697,9.989520306050881,0.274222522134774,0.2837919831360451,0.9435950719905002,0.933824964754365,0.05349618547324263,0.062479654506391195
row_sim_43,10.59222241046371,11.72189901377842,0.30175904639046613,0.29488365511296966,0.9184079810533817,0.9242273561811506,0.07628256218801124,0.06958669142561785
row_sim_44,6.910790844298182,8.552680879495762,0.22377014897132208,0.22137059945539025,0.9882783553769116,0.9905891685296027,0.011654278849392585,0.009320689406504651
row_sim_45,2.1399651220084785,1.762224599362803,0.21154870327701772,0.21158948005460515,0.999835576539121,0.9998311333764881,0.00016442346087896083,0.00016886662351186287
row_sim_46,10.042624278767551,7.092888281839831,0.2259358847527345,0.2319141052481507,0.9862859289874131,0.9804574406485235,0.013696992468361997,0.019375075401134034
row_sim_47,8.500279791893773,11.486732918369583,0.2598043642622102,0.24801665569050368,0.9549292480411647,0.9661810432169933,0.044513578629739654,0.03325996576179995
row_sim_48,9.539038884008832,8.326012039837037,0.23156211438495983,0.23440101674419697,0.9810374197413002,0.9783168741949334,0.018870397064604902,0.021575783598110777
