Row,Load_F1,Load_F2,Load_F3,Load_F4,RT_F1,RT_F2,RT_F3,RT_F4,Util_F1,Util_F2,Util_F3,Util_F4,Cold_F1,Cold_F2,Cold_F3,Cold_F4
row_sim_41,0.20622437163605,1.3782171754495314,0.38381028679757717,0.10424820645546068,0.22887750080157737,0.05395222431475827,0.0706679823969076,0.0156472051158175,0.7703383729301656,0.9279538904899135,0.9420346489514133,0.984149855907781,0.20062395008399328,0.03520227629227009,0.04910772437149928,0.0009606147934678194
row_sim_42,0.8545360806176509,0.5878373116005362,1.253195127541999,1.2219646344932376,0.36476640491258006,0.40757016421427933,0.2494496770076286,0.029258835780608748,0.6616340224882118,0.6350457612398958,0.7869047619047619,0.9700882220361904,0.27112803772216176,0.3100407508851627,0.15723684210526315,0.01313671195827162
row_sim_43,0.5098513945929373,1.4317041228511302,0.471830865303172,0.7968328373859861,0.29787311306524716,0.14232213496579493,0.21111807453258238,0.025989531896652526,0.7111009414225942,0.8439345018450185,0.8219062368013516,0.9736145540103357,0.24509675732217573,0.09810885608856089,0.1608475292130086,0.010545775387588757
row_sim_44,0.421149381323024,1.4072631765709969,0.2886813354939263,0.11512039811887703,0.18717260768467275,0.07344863901170609,0.12255583137571625,0.0184005719649265,0.806389622868124,0.9084650233653194,0.8968609865470852,0.9832185886402753,0.1569781407638722,0.04972710733778047,0.09520524318730597,0.0034423407917383822
row_sim_45,0.6808907370044051,1.4889445678809636,1.3429320360696253,1.1354816282125764,0.9344887705737972,0.737258850136077,0.7344114590696869,0.03106371265803176,0.3935816541149332,0.5026258205689278,0.541383279271738,0.9684591310002845,0.5152316982156184,0.32962360885332,0.32689222183467037,0.009673617038572531
row_sim_46,1.3416491117738611,1.3454976275619017,0.8023446225603511,0.5080971251546499,0.758122612512081,0.7340290302780866,0.8210856249409175,0.021403458464575358,0.4908666227466012,0.5136468364151947,0.5019904458598726,0.9796192432261632,0.34955381206204705,0.3313640928693803,0.40928542993630573,0.004186744608578877
row_sim_47,1.1694180265609326,1.0094088315932535,0.5918037068668797,0.18697666868919716,0.23971524091172933,0.24399805312502124,0.27266869145816836,0.017526030900177382,0.7702484946145365,0.7730507040851868,0.7836218375499334,0.9830866807610994,0.15940123823255026,0.16415385380902622,0.18866511318242343,0.002642706131078224
row_sim_48,1.1328449364560877,0.43056774808815373,1.4083790682739799,0.3994073337582429,0.2811275112207634,0.4103310815353054,0.21126482053696102,0.019113821579345602,0.7372795519542421,0.6404013690105788,0.8254130999785403,0.9822164948453608,0.19107483317445187,0.3138612321095208,0.12315505853739955,0.003951890034364261
row_sim_49,0.22799900199665474,1.2551133745811138,0.2722622591055164,0.30993904682872164,0.19826217491819736,0.053355835474221604,0.0768354943937521,0.020169753346412276,0.7991570992588286,0.9293977182276466,0.9353155339805825,0.9793792055567615,0.1713413748001744,0.0345449721411515,0.05558252427184466,0.005100933362274799
row_sim_50,0.919105047705223,1.3181149592143235,0.3348302652861312,0.4999693257051374,0.2317355360798946,0.1696617324613254,0.2902189273863955,0.02213293930760784,0.7662891843098638,0.8199553013371719,0.7542722451384797,0.9776187115636656,0.17588489523496909,0.1169362475851358,0.23025928108426635,0.006855529791309608
row_sim_51,1.1772370154497074,1.4591483177884026,0.7760747199933964,0.25865137869931365,0.6580881353915178,0.5952792916575583,0.6827385810483733,0.017569049964479517,0.544033513614906,0.582672040453601,0.5729032871890015,0.9839670828603859,0.3317388857625211,0.27246783157262305,0.3560894386298763,0.0015607264472190692
row_sim_52,0.07020761717689224,0.3830012434983401,0.24114221579045547,1.0326050767386432,0.630256410353473,0.14431733482417441,0.12727300148921267,0.022886456272644764,0.4080200501253133,0.8459007878105792,0.888280701754386,0.9763976750907164,0.5789473684210527,0.12163449052030127,0.104,0.007674769596352076
row_sim_53,0.22665713171137014,0.7841784008499179,1.0566805316821855,0.8926190833703085,0.37600125375831067,0.15048149160764918,0.09576999288345098,0.026213489534210436,0.6388926219594141,0.8396848246079248,0.9166620398645272,0.9752836573551854,0.3295256013976616,0.118418061974392,0.06476597634778747,0.01078229712693252
row_sim_54,0.3396746949070835,1.215980562964281,1.0873403379429125,1.1215268056775356,0.5008775848829973,0.23634339142352462,0.21819025791951327,0.029687900119504,0.5492119475366471,0.7656448958042176,0.8168508287292817,0.970239494810386,0.4113303207318417,0.16450821454082426,0.14412983425414364,0.013805381075543313
row_sim_55,0.24003373975810421,0.22944301529299965,1.3949656989594361,0.626488381046164,0.3441911255966987,0.2972576868846016,0.054785311614007015,0.023414768469320772,0.6649187205034085,0.707475738509118,0.9535354621366878,0.9765001595914459,0.30728893550078656,0.26277060893676013,0.03349102247070208,0.008139163740823492
row_sim_56,0.4863756030823626,0.7584468657597233,1.0111531085071945,1.4356537227181063,0.3901368578336617,0.26676056978442114,0.18301481735319308,0.032242639411024884,0.6337078651685393,0.7381606488749346,0.8391179669732028,0.967126267410448,0.3235955056179775,0.20918367346938777,0.12983288836151488,0.01613865207171175
row_sim_57,0.4653470289789797,1.3909722225024392,0.08604626251007166,0.8550371613738958,0.2063674348820224,0.08219036112577055,0.3842833109850019,0.026159282663663307,0.78801261829653,0.9019312226290473,0.6556442417331813,0.9739834865243807,0.17406239046617594,0.05760164644506665,0.34017483846446217,0.010749337903100172
row_sim_58,0.9692639119375734,0.20355123543859227,0.25349241574267334,0.6577157630086405,0.06921987933231716,0.17530641923955345,0.0942235696526121,0.024973580243674822,0.9141152049818371,0.8192829457364341,0.9184071832910404,0.9737566947207346,0.04987026466009341,0.14946705426356588,0.07183291040406012,0.009640397857689364
row_sim_59,1.4510362726076136,0.9142617021898406,1.4028836713203063,1.2163233276388077,1.4612681234356186,1.5612259881326411,1.4493785535205415,0.036025383617914415,0.30715856004396813,0.28214480130647795,0.3483832037766656,0.9693107288701893,0.4594678217821782,0.5626328120743203,0.4409037621229884,0.005898853229931523
row_sim_60,0.7277033222551728,1.1879070014156718,0.07586333676663222,0.20825879531031566,0.12087802147067761,0.07630307519826147,0.3227560472013158,0.01814431789431754,0.8664069870058733,0.9053924284395198,0.709991411394217,0.9806295399515739,0.09400200845987645,0.05248384118190212,0.28342399083882047,0.0032635014212022318
row_sim_61,1.2526714915799677,1.2053847780714846,0.38732907585132886,0.8196159063686276,0.28996552488862376,0.2739039076482365,0.40298341425467493,0.026286046610755263,0.7278407960199005,0.7494551585180311,0.6769071898799536,0.9739754347561718,0.1893731343283582,0.176281919486821,0.29817994062217634,0.01003283473184969
row_sim_62,0.9287229400150159,1.3082214829752161,0.9245053781411522,0.6482287754468365,0.5528916198336302,0.4696703207220591,0.498825676075193,0.02119899410941327,0.5804590596283018,0.6392414253768187,0.6528523074382895,0.9782163143409264,0.3280586805126303,0.24804693172247552,0.2773879303227937,0.00503601335129121
row_sim_63,0.5925668629404149,0.6675290252415893,0.9952999870909626,1.307861416040871,0.3318183807198011,0.2819813706649474,0.1845788702318206,0.03071973742754906,0.6820603907637656,0.7317165306739196,0.839098041150639,0.9700077101002313,0.2676139727649497,0.22108046845485455,0.12690580747027186,0.014726291441788743
row_sim_64,0.7081504790106347,0.40936736627946924,0.3931604263464926,1.1317207063529973,0.15847059706343336,0.1861292405899926,0.1476252779779184,0.02933275458321428,0.8314313891236969,0.8113917901384503,0.8703490602224779,0.9697037004131314,0.12848689771766694,0.15557444741316492,0.11775987725354814,0.013593354360090622
row_sim_65,1.2340247069646701,0.20265321578848117,0.14651034258500834,0.9119288124468551,0.0804494084164605,0.24013570367210876,0.2075204380776248,0.02806716698452579,0.9016633453983488,0.7598619329388561,0.8156100886162236,0.9717882184066693,0.058481434787913296,0.20882642998027615,0.17586912065439672,0.01253243526748744
row_sim_66,0.2619512040794125,1.245763076161695,0.49998527718990793,0.25861430280815684,0.2067889284546852,0.06704323001376873,0.07723190208160756,0.018034339172089044,0.7880956865699755,0.9169017490126542,0.9367012176713294,0.98,0.17649274816349594,0.044692512291448376,0.053436650900674246,0.003137254901960784
row_sim_67,1.3854071851068028,0.2900209979661533,0.4628441193900065,0.27273942302848503,0.07713004258848168,0.21065024671325253,0.09789193934099888,0.019356267121715585,0.9034246246822389,0.7884171665897555,0.9186004482035711,0.9799025578562729,0.0527603242361744,0.17847254268574064,0.07033904431432082,0.004263093788063338
row_sim_68,0.21746059231476472,0.08066462368783806,0.13032334328817716,0.3032301328569864,0.08909078659177934,0.1644085682879399,0.059027831342546376,0.018742442320125507,0.8960396039603961,0.8292682926829268,0.9501945525291828,0.9812279695056972,0.07080359198710569,0.14171040444581662,0.04124513618677043,0.0037708008853184686
row_sim_69,0.12740380230940432,0.9071585333609082,1.0370360638592842,0.620764162406441,0.42710113250980714,0.11040526265726913,0.0780405861747256,0.02431184212463814,0.5963205751744555,0.8766521132198758,0.934226616365292,0.9761329305135952,0.38105307676041444,0.08301404853128991,0.05180174320280994,0.008977125593439793
