Row,Load_F1,Load_F2,RT_F1,RT_F2,Util_F1,Util_F2,Cold_F1,Cold_F2
row_sim_1,116.10470948096669,65.85982204082023,0.014851511780563344,0.01488748923039208,0.8736312796653978,0.9074770489990045,0.002041585526729066,0.0036307197694077217
row_sim_2,128.7967580907118,104.6203359574516,0.17762607098903604,0.1537741924374912,0.10393309386451871,0.22143987165489426,0.03584564426652578,0.04317005567956045
row_sim_3,14.171893315753048,146.34457162793154,0.011942916713811442,0.009983701488515634,0.9056326899198555,0.9271137346119243,0.001807909604519774,0.00024177949709864604
row_sim_4,114.18289831345342,117.92034257627921,0.1748657756258946,0.16108521325702213,0.15711256982101357,0.1547883094195929,0.04017615176151761,0.038582762743180087
row_sim_5,19.260639219698103,67.58537138744029,0.010417185950146712,0.009529625480750115,0.9077290980462934,0.9303682006218043,0.0004965691585409896,0.00016709511568123393
row_sim_6,55.65116373367555,139.01841007784785,0.021220597307615288,0.01648251765828481,0.8745882682738805,0.8741446622727845,0.007206130483689539,0.00289338033905923
row_sim_7,96.59757475609564,123.42310390996094,0.1525285180602228,0.14431146138812467,0.2350706372136406,0.12813146813218185,0.04466103115496061,0.0353175355450237
row_sim_8,66.5399591141583,34.12444633162729,0.009930208581795571,0.009738089031914041,0.905783822259916,0.9320028258565878,0.00016671718702637164,0.00035351303579319487
row_sim_9,83.20998881302442,9.61939755282109,0.009808733266743187,0.00992031757992273,0.9064220388382039,0.9325358851674641,0.00012293524665280852,0.0005744375299186214
row_sim_10,124.15329424028766,94.76807664835361,0.15555670780077072,0.13399246343104917,0.11168721231680863,0.2591805626125918,0.03521153267088226,0.04542144105651583
row_sim_11,113.72525662580179,53.21116892107376,0.014703994327066835,0.01524477751669713,0.8685410781544256,0.9102175881122593,0.0023301429055997166,0.0048155096935584745
row_sim_12,145.60616875801574,133.97351214226353,0.19234109625194404,0.17203514400869052,0.11572831172815831,0.16768018724008943,0.0373555223956094,0.03962345579112046
row_sim_13,116.76860538621058,29.236074242402537,0.010069126758496354,0.010331784244614619,0.9049849489764055,0.9286359077231695,0.0002376871786531894,0.0008034145116746171
row_sim_14,70.03481450886876,6.618374679794955,0.009795765306883428,0.00970880561010084,0.9070098576122673,0.9340305711987128,0.00012054926629332924,0.0004597701149425287
row_sim_15,23.185709335528795,102.47319053870606,0.01112058086510434,0.00995714823620849,0.9037981551817689,0.9290556692942344,0.0009774109470026065,0.0002699618372130122
row_sim_16,111.72708527837717,145.12808437850978,0.17697249694584624,0.17598378395157335,0.20685383980181668,0.10327098661466182,0.043523316062176166,0.03447081240256366
row_sim_17,48.90751245281588,55.60043291992858,0.01011475785445037,0.009595284861489771,0.9050241174712939,0.9308521647505974,0.00027765912003417344,0.0002071524076759383
row_sim_18,70.45989390080739,28.46123029468864,0.010002779396032483,0.00941175066272955,0.9059607500598752,0.9300827015851137,0.00018331805682859762,0.00027586206896551725
row_sim_19,19.53172972505397,71.38195368757876,0.010359238081949737,0.00956190507248193,0.905199493647147,0.9309411226357535,0.0005160927090175472,0.00016532288831803038
row_sim_20,34.075056890180065,100.48860850264242,0.010780410619355037,0.009651287500590513,0.8997179069490246,0.9312192644857815,0.0005571030640668524,0.00021406686913824706
row_sim_21,65.60093023490599,124.9100954988727,0.014489545313964354,0.01293209445629699,0.8930994152046784,0.9051534171213204,0.002845409210912291,0.001463258493758288
row_sim_22,105.05475204523725,46.88937787523705,0.01130651127412661,0.011595761552855393,0.896342964733145,0.9231812895722962,0.0009719864792328561,0.0019734075248293488
row_sim_23,124.84735721921038,120.72441540664543,0.18425909356636194,0.1680842902376109,0.137359595000791,0.16495053911354762,0.038706097250803484,0.03935540193001911
row_sim_24,58.15238293557465,43.284799184340095,0.009875451077164641,0.009905839127640481,0.9066421632974534,0.9293612653384967,0.000245201064873196,0.0003968068717613557
row_sim_25,102.39020082104757,21.005884917216004,0.010014074515740197,0.010283952230717163,0.9064733461088814,0.9296535525543159,0.00026549847338377806,0.0008816268954978254
row_sim_26,30.026234961142492,1.1539723491632765,0.009612575670316686,0.010265868253480767,0.9075101277656591,0.9300455641919056,0.00011426790630031684,0.0005360493165371214
row_sim_27,118.04931040644564,99.74438594597521,0.16373874099715696,0.14273220333944703,0.12321118219132493,0.22702820429053686,0.03717297010853565,0.04318077803203661
row_sim_28,105.78954852501894,117.12031820174407,0.16082950214508576,0.14929054294641303,0.18331932773109244,0.14721093108910135,0.04130936121621924,0.03764176969449269
row_sim_29,68.86442054197407,85.33274233313641,0.01053295901280311,0.009977344271876938,0.9040791599353797,0.9293381198924828,0.0005169817258198656,0.00037941750379417505
row_sim_30,21.01255986924223,17.223784526719218,0.009734226185734966,0.009586393132352416,0.9082335410950192,0.93026462085835,0.00021806683748568935,0.00022239025041142198
row_sim_31,100.27702412048122,70.69087611116271,0.011251888655720842,0.011071667391791731,0.8982104241516117,0.9247673967823221,0.0008699360341151386,0.0012867513170992256
row_sim_32,84.80715416685426,114.76157866953302,0.04757654988879237,0.04191786157218181,0.7039141562375261,0.6736396572145196,0.01735168441181331,0.012889761846304935
row_sim_33,95.22601208408858,83.05923112866647,0.04234236292003762,0.03760739135149348,0.6706979182267485,0.7120317698830095,0.017634699084496473,0.020152704591891602
row_sim_34,83.90311375377475,45.62731720448869,0.009983485596424339,0.009911820403507151,0.9040460998934017,0.9317305511453844,0.00021651046982771953,0.00042579766095151585
row_sim_35,4.671134293462513,65.53577251539272,0.01070208024853828,0.009370524036510789,0.9044730856709629,0.9317602723593773,0.0007583801001061733,0.00010709045931097999
row_sim_36,32.2269716892884,61.308870126509184,0.01015244857359957,0.009548109972923158,0.9072593540134314,0.9303243704652155,0.0003200838037595298,0.0001677801165309173
row_sim_37,128.01779083656152,35.12922590550784,0.010249660717662732,0.010241378931728861,0.9037894201424211,0.9306212255980525,0.00028027977017058847,0.0008907224227649899
row_sim_38,8.79249611627545,42.243514608698376,0.01056966990079546,0.00940428487515169,0.9058063026665127,0.9319745993347445,0.0006349939386942216,0.0001451624609875886
row_sim_39,44.0743839771142,99.30438138329791,0.011124053083193745,0.010021895334979485,0.903711690518199,0.927170545428345,0.000850952412122799,0.00038953169633840207
row_sim_40,83.57697124357468,117.59553645550669,0.12672285043616927,0.11226592789878143,0.3058340929808569,0.16025036440024007,0.04943640073850938,0.035364450796528044
row_sim_41,99.66381537209175,60.98770987293857,0.01026679610033943,0.010165769570360205,0.9029378112258876,0.9303257088647623,0.00040352519611324534,0.0006863780359028511
row_sim_42,122.11235668067188,25.0875893401602,0.010244311420695276,0.0106610422074861,0.9050869905484318,0.927180455564735,0.0003256032705039615,0.0011818235537434261
row_sim_43,3.455675366422378,13.55267672330748,0.00980319077536325,0.009167251500032248,0.9086692653081364,0.9319863546291419,0.000345389056101051,8.779190809441393e-05
row_sim_44,108.36778462193772,69.30849067619553,0.02466266265209153,0.0241130019981571,0.7989208869063238,0.8479436258808456,0.006409940338247621,0.010038510911424903
row_sim_45,24.23270326608859,75.18166402674936,0.010303810928457696,0.00957029623079548,0.9023789991796555,0.9308393171209056,0.0004514302129929823,0.00017202365986952666
row_sim_46,22.889199801839602,104.46324024290651,0.011225952956333171,0.009757830955861947,0.9005466309683177,0.9305008955442107,0.0009491903964265774,0.00023170449140864135
row_sim_47,66.95113352232589,57.18413285316754,0.01014540130437969,0.009658239834565985,0.9054003862724707,0.9295603752735467,0.0003161261529306754,0.0002819100490089778
row_sim_48,45.26173776772408,94.56087483817731,0.014029834295848986,0.011304668832435,0.8965817007668664,0.9186777200849657,0.0029856316476954657,0.0014326224375258462
row_sim_49,54.303800952480884,13.193105401449344,0.009811011375212618,0.009751820105958658,0.9067874540212745,0.9300527420758872,0.00013674788662357038,0.0004098150709492342
row_sim_50,17.74498502297127,144.2865547991997,0.010472773279084911,0.00948866355166916,0.9057639524245197,0.9307181911059716,0.0007329363261566652,0.00014615116527448314
row_sim_51,136.29167457160568,104.97108471492189,0.1893940095432278,0.1596570460163455,0.09376055161628548,0.23176309169906242,0.03598939260007577,0.044576019197162156
