Row,Load_F1,Load_F2,RT_F1,RT_F2,Util_F1,Util_F2,Cold_F1,Cold_F2
row_sim_1,85.14646753872817,48.30468445073815,0.010053678987562676,0.010009064719203101,0.9043394045424724,0.9301892560375733,0.00021895869500617777,0.0004173042147725692
row_sim_2,94.4528412942565,76.72561479507706,0.015250533469929795,0.014159874423251263,0.8700217233888486,0.9003820289984584,0.0031201248049922,0.003759566754688269
row_sim_3,10.404799400247066,107.31967756246131,0.010730992946560282,0.00945946545093681,0.9008762945260044,0.9315017431534632,0.0009108505066605943,0.0001426392652980612
row_sim_4,83.73731023383931,86.47777036520107,0.023980396920136905,0.02068024902875965,0.8166195476575121,0.8362948436045244,0.008258440612096187,0.008034757766932509
row_sim_5,14.13609391267627,49.56993387161761,0.010388775760048242,0.009474333820590996,0.9069472731387191,0.9314301850948579,0.0004979403376940835,0.0001669020413403518
row_sim_6,40.819242764372305,101.94781052390377,0.012043190633108651,0.010569220511303407,0.9037401229148376,0.9232726560970835,0.001617326488995148,0.000658014476318479
row_sim_7,70.84296995286907,90.51263937912775,0.010941293625806798,0.010331302858211884,0.9031081111896564,0.9261416257034979,0.0008225751171027076,0.000606514681223019
row_sim_8,48.80339116106506,25.03489746023622,0.009877465504186635,0.009677066392760234,0.9065964019625659,0.9315471809215369,0.0001666414179669747,0.0003240154349170815
row_sim_9,61.026597332391034,7.066707308654077,0.009778261855218066,0.009913376228435349,0.9070428818379523,0.9298568111455109,0.0001227377206489478,0.0005807200929152149
row_sim_10,91.04804736058439,69.50150068347102,0.012552962205658299,0.012245641640657069,0.8884791655691935,0.9170537954102016,0.0016710348102935745,0.002256548643744475
row_sim_11,83.40174702238686,39.030130195879025,0.009973958675813684,0.009927249953921543,0.9052123665376042,0.9318917559795078,0.0002643288250583726,0.0004089207637381649
row_sim_12,106.77824778221961,98.24866728937563,0.11881064982385488,0.10442770516530053,0.23825323155997086,0.2989615328360392,0.03607190958599286,0.039165764962977107
row_sim_13,85.63326550326012,21.450525928323835,0.009843300767863546,0.009924155882369556,0.9062246261851523,0.9312211750551433,0.00015004501350405122,0.0004515125670997843
row_sim_14,51.36597435978741,4.866224048305804,0.00976021225566066,0.009716963501040267,0.9069752167440231,0.9328246040004625,0.00012045554095488393,0.00046253469010175765
row_sim_15,17.014129652826885,75.15123240900789,0.010489356577223719,0.009613361868664275,0.9062720992221074,0.9305300301404102,0.0005986394557823129,0.00018389339087153208
row_sim_16,81.93659904206449,106.4276950811414,0.039566602794168404,0.03350343422531742,0.7416368802126294,0.7240271838458399,0.0157474884480103,0.012150214363225588
row_sim_17,35.874498127289804,40.78204467853383,0.009993354127520662,0.009522764834178571,0.9061749899101472,0.9318267704633059,0.00023377396183108768,0.00018902519705876793
row_sim_18,51.67766144977508,20.882375931317213,0.00992296438288305,0.009316859611682455,0.9065593798710874,0.9307398402222994,0.00015454647634033944,0.00017373175816539263
row_sim_19,14.334869511635109,52.35375663854141,0.010297866772732154,0.009486426624583337,0.9055488315799274,0.9314433449228849,0.0005121758159891978,0.00016560087641079207
row_sim_20,24.99868292814471,73.69604871534202,0.010449848196617689,0.009608392398813915,0.9019553733343846,0.931171702284451,0.00043399352955101396,0.00017428609733208204
row_sim_21,48.11485348001276,91.60296765655923,0.010581119607083092,0.009805736734405934,0.9062772957549642,0.9289924605894448,0.0005249343832020997,0.00027445299992376305
row_sim_22,77.04414796514729,34.394712219955416,0.009947242577361999,0.009723292162229225,0.906076627797494,0.9318284570173739,0.0002175237100843992,0.00032317486992211483
row_sim_23,91.55696516340235,88.53384110677337,0.07479433356612973,0.06325842500674368,0.46497041420118346,0.4952029370601002,0.033952265132190386,0.03483810646557857
row_sim_24,42.65324777436768,31.75167502713034,0.009783198100725084,0.009813621779762352,0.9069491051454138,0.9298585953020918,0.00022728067414944577,0.0003741114852225963
row_sim_25,75.09038066204856,15.415785572843614,0.009861744076625562,0.009851190272986846,0.906813192115612,0.9302461556452084,0.00016902292675270738,0.00046802784765693557
row_sim_26,22.029906862138162,0.8594815591230561,0.009536141256976402,0.010046962299107367,0.9077646716783653,0.934470620092066,0.00011421688748598247,0.0005415651232060655
row_sim_27,86.57233530636012,73.15035168229393,0.013958620798261209,0.013045895910508793,0.883523043268696,0.9061638333441889,0.0026930148765856284,0.00306635060783333
row_sim_28,77.58293337996554,85.89115696086537,0.010353414444931016,0.009938452427598594,0.9032014750251425,0.9296003673024315,0.0004828382491865225,0.00040245304714449983
