Row,Load_F1,Load_F2,RT_F1,RT_F2,Util_F1,Util_F2,Cold_F1,Cold_F2
row_sim_1,0.2,0.2,0.21868410067648483,0.21790324819169923,0.9994873109459113,0.9990200881920627,0.0002563445270443476,0.0002449779519843214
row_sim_2,0.4,0.1,0.2238328826899082,0.21545469494526082,0.9982752248367623,0.9994863893168978,0.00012319822594554638,0.0005136106831022085
row_sim_3,0.1,0.4,0.21517625147640235,0.22352749365360397,0.9995,0.9982597886886265,0.0005,0.0001243008079552517
row_sim_4,0.7,0.7,0.2322793589472943,0.23182191148071332,0.9945320267007527,0.9940145361265498,7.10126402499645e-05,7.125552230297848e-05
row_sim_5,0.5,1.0,0.22653482665284208,0.24117119535059944,0.9973029667365898,0.9898046306061976,9.989012086704625e-05,5.022349455075084e-05
row_sim_6,1.5,1.0,0.26154728381745856,0.24108920399571734,0.970773140716961,0.9894280157582407,3.344257909169955e-05,4.9870337123478956e-05
row_sim_7,2.0,0.9,0.2920483105595255,0.23868792473656386,0.9287402564747297,0.9884380211228461,2.5152803279925547e-05,5.558643690939411e-05
row_sim_8,0.9,2.0,0.23912086065909435,0.29139669639985827,0.989010989010989,0.9303327987169207,5.522116074879894e-05,2.50676827434072e-05
row_sim_9,2.5,1.8,0.3354505506528571,0.28483595472121315,0.861165319208252,0.9327996454391845,1.9959283062552394e-05,2.7730020520215187e-05
row_sim_10,1.8,2.5,0.28745990237115004,0.3318243973732532,0.9277088457180755,0.8661275831087152,2.767017155506364e-05,2.000800320128051e-05
row_sim_11,3.0,3.5,0.4095800677017959,0.4637970341619181,0.6999154874639738,0.6164073235042894,2.2273203109339153e-05,1.9180972475304497e-05
row_sim_12,4.5,4.5,0.5964219081585261,0.5995998600369543,0.3446249498596069,0.34014080293572124,2.3651844843897824e-05,2.3533287835643517e-05
row_sim_13,3.0,5.0,0.44555461624862613,0.6884372982322149,0.5861192832308104,0.26615131526409097,2.9242331198643156e-05,1.8646975460580295e-05
row_sim_14,6.0,5.0,0.7302194149022013,0.6186436967437474,0.15970102885546683,0.27387367491166076,2.5831783426327755e-05,2.942907592701589e-05
row_sim_15,8.0,8.0,0.7396565599892279,0.7352935570170692,0.12088855181223056,0.12275287091408302,3.8346498964644526e-05,3.846153846153846e-05
row_sim_16,46.44866511093,26.36076246313554,0.9247829799658278,0.5854682883854946,0.01301736171013629,0.08457505518763797,0.00015686274509803922,0.00016894745734076703
row_sim_17,51.522945298687375,41.857213342108864,0.8296288786092232,0.6754002874164139,0.019223132738890293,0.04284849436086011,0.00020222446916076846,0.00020729684908789387
row_sim_18,5.69593200586459,58.53855998062352,0.2947326695047201,1.2113302982600398,0.42373840235347365,0.00013163235084409246,0.00024113817217265494,0.00013646288209606986
row_sim_19,45.68032513432166,47.17455510135338,0.7418567649470567,0.7641908644265317,0.0318686232266981,0.028839150376975924,0.00020437359493153485,0.00020292207792207794
row_sim_20,7.730412278898975,27.05063697683925,0.43690440981210643,1.0821168731274216,0.3011381528633767,0.004050300879493905,0.00010585371017254155,7.398091292446548e-05
row_sim_21,22.279341552743247,55.60956108147368,0.5166416552071201,0.9937688289011747,0.11402837668660454,0.006610990244929469,0.00018674136321195143,0.0001665001665001665
row_sim_22,38.64971394883584,49.374558715586254,0.687879876090391,0.8172956245292914,0.04457883765147871,0.02094129339106978,0.00019550342130987292,0.00019073049780659929
row_sim_23,26.632681219698505,13.672961370997376,0.9508920992940306,0.566401351387574,0.016260162601626018,0.154551681010095,8.700948403375968e-05,0.00010116337885685381
row_sim_24,33.2973579815993,3.8758445034453106,1.1967950293062268,0.31067791871505535,0.0003568003924804317,0.5204071740184197,7.882705344474224e-05,0.00016398819285011479
row_sim_25,49.666488760955296,37.91828072736779,0.8348076281055961,0.6734955776881393,0.020555693025557636,0.04790088202104875,0.00018960940462646946,0.00019496977968414895
row_sim_26,45.49736001811816,21.30383178938561,0.9683174169706817,0.5435718035931177,0.009781137847855503,0.11217317964576891,0.00014334862385321102,0.00015956598053295037
row_sim_27,58.24334656247445,53.59261122326575,0.7777791925250128,0.726161724204567,0.021919634355360883,0.02971089259017498,0.00024324981756263683,0.0002442002442002442
row_sim_28,46.71409064957202,11.718590535725458,1.1022667068554222,0.41159763373226127,0.0024616384265507074,0.23256396134781956,0.00012393109431156277,0.00016105653084232566
row_sim_29,28.029924173435703,2.6760357589443653,1.209170049703994,0.28810477611200835,9.859880147679093e-05,0.6145379500114653,6.496881496881497e-05,0.00016954899966090201
