Row,Load_F1,Load_F2,Load_F3,RT_F1,RT_F2,RT_F3,Util_F1,Util_F2,Util_F3,Cold_F1,Cold_F2,Cold_F3
row_sim_1,1.1722362704061469,0.6863737376404759,1.2949669838715046,0.008675712411382862,0.008602239837349864,0.008790233271922743,0.9896802140400051,0.9996380745566413,0.9230918700450801,0.00012740476493820868,0.00014477017734346723,0.0001165863516244365
row_sim_2,1.0611836421360776,0.1865571544370918,1.464652409873296,0.008665768961188066,0.008908256980466892,0.008777050049147117,0.9910885083749359,0.9986602357984995,0.9229414810978768,9.331404842999113e-05,0.0005359056806002144,0.00010357327809425168
row_sim_3,1.153652567886012,1.189793242651583,0.2357647673795415,0.00865906402690651,0.008562189129823747,0.008934423752209012,0.9902291396454821,0.999535786630655,0.9198082370886903,8.64677907479464e-05,8.440243079000676e-05,0.00043582479843103073
row_sim_4,0.7030596099485724,0.5876571351372428,1.3938092338304726,0.008699979394096797,0.008619132503583994,0.008783879384718645,0.9892867211728221,0.9994895354772844,0.9228546662814215,0.000140964195094446,0.00017015484090522376,0.0001083501878069922
row_sim_5,0.9836044241169636,1.2430043392427035,0.6929505882996302,0.008671914524917501,0.008582330728031686,0.008842048755232946,0.9896611730985772,0.9997193601411217,0.9186775192681697,0.00010236462278636504,0.00012027422523353245,0.0002160916228480876
row_sim_6,0.37949614658792646,0.8541479411729604,0.14253502135105423,0.008776369895700303,0.008583572601380665,0.009047163472248227,0.9897704918032787,0.999765519667038,0.9202923773059519,0.00026229508196721314,0.0001172401664810364,0.0006961364427427776
row_sim_7,1.250065199389244,0.965913378726994,1.149227223123792,0.008689100235190674,0.00857439116622747,0.008772025492371778,0.9899300699300699,0.9997930677703052,0.923566601264443,0.00011988011988011988,0.00010346611484738747,0.00013080444735120994
row_sim_8,0.5640626537883091,1.4575121353726097,1.3450256259171867,0.008710384936492751,0.008577371974102625,0.008775468895555048,0.9901425805315965,0.9995907370144265,0.9244462766555485,0.0001760253476500616,0.00010231574639336993,0.00011243113592924333
row_sim_9,1.1786560707569547,0.332226126385353,0.7267454554041995,0.008694493459024845,0.008721709718185136,0.008773365792841476,0.9898546400102306,0.9992578298946119,0.9225598655650469,0.0001278826889466729,0.00029686804215526197,0.0001400364094664613
row_sim_10,0.11351546039148172,0.27371976349794436,1.040420982201559,0.009097661891516937,0.008771933953161712,0.008810530367723146,0.9902482269503546,0.9991012043861226,0.9215780843059709,0.0008865248226950354,0.0003595182455509617,0.00014468988135429728
row_sim_11,1.1299051260663349,1.4528891120296046,0.5224467693003203,0.008654044997836377,0.008576007051370333,0.008817761090535012,0.9906452176954013,0.9997222607971115,0.9228466589416763,8.742787200559538e-05,0.00010415220108318289,0.00019312475859405175
row_sim_12,0.5871665737505599,0.7308559263499215,0.32473347067221425,0.008716921889893238,0.008603036789849233,0.00884478339657921,0.9898382589550343,0.9996525847693163,0.9232759933018724,0.0001693623507494284,0.00013896609227348526,0.00030446034404018875
row_sim_13,0.23838618273643386,0.739772143027604,0.37901855612378194,0.008838390883783303,0.008607110550976576,0.008824221341707022,0.9903117101937658,0.9997965135996745,0.9234780341546083,0.00042122999157540015,0.00013565760021705216,0.00026072220049537216
row_sim_14,1.02123029228964,0.6838702823648796,1.2573833842838642,0.008650368878469752,0.008631458646392406,0.008752327702954182,0.9903695737192022,0.9995606970273833,0.9243109173100772,9.777082518576456e-05,0.0001464343242055938,8.000960115213825e-05
row_sim_15,1.0653843979032613,0.5029316300039596,1.2567767120230415,0.008667711294447551,0.008648395505671005,0.008783894478886533,0.9898187932000747,0.9995035249726939,0.9235849811864543,9.340556697179151e-05,0.0001985900109224506,0.00012008646225282203
row_sim_16,1.2169083183703626,0.611843649593753,0.46807575069885393,0.008649538021529126,0.00862383485685655,0.008853341456464834,0.9895233757091391,0.9995915032679739,0.9213316369804919,8.281916435463166e-05,0.0001633986928104575,0.00021204410517387616
row_sim_17,1.0396184807637143,0.2526411012334992,0.33986689358890704,0.008664092165932356,0.00880515656689409,0.008849935243821478,0.9899420470329039,0.9992028696691909,0.9221323749625636,9.579002825805833e-05,0.00039856516540454366,0.0002994908655286014
row_sim_18,0.060675291138958,1.1910403473781006,1.0140337420584467,0.00947112013459798,0.008568610363501856,0.008790603977153089,0.9907335907335907,0.9995736153157379,0.9237321516494338,0.0015444015444015444,8.527693685242826e-05,0.00014771048744460856
row_sim_19,1.0724897990081859,1.1820570949818534,0.715427874530593,0.008652323094852933,0.008564149583913123,0.008828482032132802,0.990234375,0.9996155489107219,0.9196817710134901,9.300595238095238e-05,8.543357539513029e-05,0.00013836042891732966
row_sim_20,0.8746747341316959,0.2527056472851033,0.21606860662716149,0.008685679791708685,0.00880123891328855,0.008892092747934326,0.99044911881751,0.9991911021233569,0.9272685818513452,0.00011370096645821489,0.0004044489383215369,0.00045599635202918376
row_sim_21,1.0191842945961838,0.7330894989075422,0.8695923543977239,0.008671648657131251,0.008607324821008996,0.008783081077623118,0.9895506279434851,0.9995158724669756,0.92451967063129,9.811616954474098e-05,0.00013832215229268968,0.00011436413540713633
row_sim_22,1.159248343253237,0.9703415640008567,0.852690130954094,0.008670264775509022,0.008575573170785547,0.008757700244181044,0.9902074975195203,0.9995891114535183,0.9235518965010291,8.62775548940943e-05,0.00010272213662044171,0.00011761246692149368
row_sim_23,0.8608503830808497,0.4907276421907877,0.09468586012351214,0.008674254180110256,0.008655750463067952,0.009265688286007977,0.9901047393090677,0.9993881921076782,0.9122807017543859,0.0001157340431687981,0.00020393596410727031,0.0010964912280701754
row_sim_24,0.6832402143869255,0.36114777558831734,0.6423665334007225,0.008688277854163881,0.008715979033516412,0.008797875547654606,0.9902040215069603,0.9994464433988375,0.924140625,0.00014730794726375488,0.0002767783005812344,0.00015625
row_sim_25,1.287434456238841,0.38921225450474406,0.13453897544914573,0.00867450983999909,0.008703172840491718,0.009000371002839107,0.9892238864034235,0.9997411673353177,0.9258569299552906,0.0001167088115152694,0.0002588326646822829,0.0007451564828614009
row_sim_26,0.45800664343189496,0.47571094876169123,1.009778946353998,0.008738667143821873,0.008664935253674816,0.008783973762761441,0.9904118544345173,0.9995789916850858,0.9251070610496962,0.00021791239921551536,0.00021050415745710977,0.00014938751120406333
row_sim_27,0.8576966208948537,1.1866524032042995,1.013254633474712,0.008693630203685857,0.008592268287974845,0.008755344136467667,0.9890364870352109,0.9997885119702224,0.9251878955696202,0.0001160160102094089,0.00012689281786650876,9.889240506329114e-05
row_sim_28,0.6392609490881023,1.2303295577657503,0.29211073386617065,0.008687774190636537,0.008559849982286056,0.008904592184047827,0.9900233826968043,0.9995058474715862,0.9167377580617642,0.0001558846453624318,8.235875473562839e-05,0.0003412386964681795
row_sim_29,0.08293250604409769,0.18056939812468054,1.097421058364853,0.00923617709194077,0.008926370181235375,0.008808525289994708,0.9891179839633448,0.9994442900805779,0.9233718223723244,0.001145475372279496,0.0005557099194220616,0.00013691753000775867
row_sim_30,0.7197219838645117,0.2838440795987226,0.7765149238998772,0.008684368401582467,0.008778691182720807,0.00879132794741108,0.9907590293453724,0.9993021632937893,0.9241773045095901,0.00014108352144469525,0.0003489183531053733,0.00012829559304637885
row_sim_31,0.2708525489340942,1.0596645438627172,0.6969265995823446,0.008808140519141116,0.008570483861966734,0.008808998392873284,0.9913663663663663,0.9994794377928162,0.9236745557873535,0.00037537537537537537,9.464767403341063e-05,0.00014387454139989928
row_sim_32,0.6024807778398996,0.4871925292644209,0.9639097600223883,0.008705641227748829,0.00866590142126353,0.008762394916001356,0.9902586496472959,0.9994897959183674,0.922852529040996,0.00016795431642593214,0.00020408163265306123,0.00010418294525186227
row_sim_33,0.5746282853024162,0.17709238300834645,0.22110855807474722,0.00870685808078102,0.008914901133924204,0.00892284355576906,0.9899740708729473,0.9988558352402745,0.9215324255711977,0.00017286084701815038,0.0005720823798627002,0.00046157396722824835
row_sim_34,1.4447516135967962,1.3674420015260302,1.064575344025587,0.008658327654618938,0.00857557275909175,0.008793863760154504,0.9905003827684599,0.9996350498157002,0.9209174140508222,0.00010439139814879254,0.00010948505528995293,9.342301943198804e-05
row_sim_35,0.4355114441163034,1.4553057471541997,1.1791888107504023,0.008738131520647289,0.008568372210165353,0.008796551379780778,0.9881677197013211,0.9996922761308852,0.9218830169317599,0.00022975301550832856,0.00010257462303826033,8.551393877201984e-05
row_sim_36,1.0894907742805438,0.7015741781084937,0.44475026467548057,0.00866357599632511,0.008609619276825863,0.008831579186144066,0.9892071398920714,0.9994977398292315,0.92,9.224666758913334e-05,0.00014350290593384516,0.00022535211267605634
row_sim_37,0.189766895122574,1.3587734749885705,0.7108756202587361,0.008923791959957074,0.008553203817949056,0.008805718582675487,0.9869853917662682,0.9995558845299778,0.9221375123535225,0.0005312084993359894,7.401924500370096e-05,0.00014118311449950587
row_sim_38,0.34342687895308394,0.4936371050184461,0.8898683749657492,0.008779776810887319,0.008641215737536788,0.008797698666737758,0.9894660894660895,0.9996933142506644,0.9222084227164954,0.0002886002886002886,0.00020445716622367614,0.00011290504685559444
row_sim_39,0.30632053526188596,1.2920907119339444,1.1498533182610546,0.008777042859825177,0.008582040591421886,0.00879220639774706,0.9907742998352553,0.9994569012336101,0.9225854125010867,0.00032948929159802305,0.00011637830708355962,8.693384334521429e-05
row_sim_40,1.0932212861288584,0.6765349076739005,0.9595978190185427,0.00866207031996724,0.008620366865553501,0.00876948803822949,0.9908114285714286,0.9993980436418359,0.9253413633767718,9.142857142857143e-05,0.00015048908954100828,0.00010383676859976117
row_sim_41,0.8969420549234666,0.992277572254489,0.17244426565283918,0.008685409978294568,0.008568645719947227,0.008965163502215597,0.9898333804010166,0.999497411670101,0.922744306716633,0.00011296243998870376,0.00010051766597979596,0.0005765350245027386
row_sim_42,0.652920733147384,0.1103405520997441,0.7662866879045525,0.008698747492231271,0.009190427848911147,0.008808757199427522,0.9910603233830846,0.9990706319702602,0.921799263232728,0.0001554726368159204,0.0009293680297397769,0.00012925741614425127
row_sim_43,0.5282987578825387,0.259560073855768,0.1999343031976999,0.008712305432719518,0.008797715168931953,0.008913097971483753,0.990719696969697,0.9994191674733786,0.9245657568238214,0.0001893939393939394,0.0003872216844143272,0.0004962779156327543
row_sim_44,0.9020846296576824,0.29735980437848486,1.391424171646356,0.00866605647342019,0.008762321081690162,0.008783921825576623,0.9899229074889868,0.9991423670668954,0.9236415976970133,0.00011013215859030837,0.00034305317324185246,0.00010795250089960417
row_sim_45,0.8925386525655727,0.5529612165755138,0.9068274626480544,0.008674751177205772,0.00864822146558167,0.008763202803745894,0.9894730884600147,0.999457062709257,0.9265711135611907,0.00011319259720414285,0.0001809790969143064,0.00011025358324145535
row_sim_46,0.08306561299306137,1.4399108592000958,0.7493399835672053,0.009228189545648541,0.008579591625735463,0.008794244381941926,0.9892344497607656,0.9995805515746793,0.9231848239930532,0.0011961722488038277,0.00010486210633017582,0.00013359161044686394
row_sim_47,1.184966079512915,0.16995849988753592,0.7556545797153326,0.008664370895458946,0.00894625390070096,0.008780849830436834,0.9892482221469692,0.9994091580502216,0.9249817916970139,8.465966813410092e-05,0.0005908419497784342,0.00013242402171753957
row_sim_48,0.7615251418140554,1.4098483597137252,0.8790056759453093,0.008694598770431812,0.008548250888791015,0.008790053001551057,0.9885508668629375,0.9996793844180827,0.9260781443531134,0.00013084723585214263,7.124790709272915e-05,0.00011259993244004054
row_sim_49,0.7365596315325831,0.43711471148324565,0.5307750461467007,0.008679389698520988,0.00869103299984165,0.008790838857169749,0.9904839586731919,0.9995349918623576,0.9251261918115535,0.00013594344752582924,0.00023250406882120437,0.0001869508319312021
row_sim_50,0.8049749835837298,0.6864216174423177,0.08133751582647912,0.008691681170375989,0.008603696069266331,0.00926791905114363,0.9899330957293816,0.9997085610200365,0.9104843654199878,0.00012505471143625337,0.00014571948998178506,0.001226241569589209
row_sim_51,1.2481232900818189,1.3494331191676618,0.2533611790479856,0.008658907668490716,0.008584106232093994,0.00884515200596525,0.9902900934879428,0.9995915639388089,0.9268051434223541,8.024716125667054e-05,0.0001113916530521313,0.0003956478733926805
row_sim_52,0.8533524081316216,0.20743482464639312,1.024748134907727,0.0086711439389876,0.008865593454875424,0.008808760640722335,0.9899722762932814,0.999012589484078,0.9227699644751569,0.00011797322007904206,0.0004937052579609973,0.0001459925057180398
row_sim_53,0.45778898656656203,1.0061628203032575,1.1041421907159799,0.00873273773544179,0.008570802733778882,0.008791126571387715,0.9896781354051054,0.9996539450266957,0.9232409381663113,0.00022197558268590456,9.887284951552304e-05,9.073175157646419e-05
row_sim_54,1.1645388632806026,0.20622437163605,1.3782171754495314,0.008674012770465592,0.00885593541531664,0.008787418809489708,0.9895180876901445,0.999277108433735,0.9229214886660053,0.0001278281989006775,0.00048192771084337347,0.00011021712774165106
row_sim_55,0.38381028679757717,0.10424820645546068,0.8545360806176509,0.008752043890811708,0.009230917969637,0.008814012495962514,0.9894818854694195,0.9985133795837463,0.9227943320310222,0.0002597065316192702,0.0009910802775024777,0.00011662487608606916
row_sim_56,0.5878373116005362,1.253195127541999,1.2219646344932376,0.008707921959635385,0.008588646818105002,0.008783665821046954,0.9911901736552309,0.9994774079433992,0.9219508216776088,0.00016941973739940702,0.000120598166907863,8.155609020103576e-05
